offset,offset_hex,value,value_hex,count,frequency,varying_global,group_counts 
4993,0x1381,6,0x06,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
4997,0x1385,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
4997,0x1385,2,0x02,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5001,0x1389,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5001,0x1389,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5002,0x138A,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5002,0x138A,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5003,0x138B,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5003,0x138B,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5004,0x138C,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5004,0x138C,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5005,0x138D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5005,0x138D,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5006,0x138E,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5006,0x138E,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5007,0x138F,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5007,0x138F,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5008,0x1390,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5008,0x1390,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5009,0x1391,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5009,0x1391,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5040,0x13B0,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5040,0x13B0,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5048,0x13B8,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5048,0x13B8,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5049,0x13B9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5049,0x13B9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5057,0x13C1,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5057,0x13C1,7,0x07,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5061,0x13C5,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5061,0x13C5,2,0x02,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5065,0x13C9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5065,0x13C9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5066,0x13CA,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5066,0x13CA,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5067,0x13CB,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5067,0x13CB,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5068,0x13CC,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5068,0x13CC,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5069,0x13CD,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5069,0x13CD,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5070,0x13CE,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5070,0x13CE,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5071,0x13CF,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5071,0x13CF,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5072,0x13D0,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5072,0x13D0,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5073,0x13D1,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5073,0x13D1,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5104,0x13F0,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5104,0x13F0,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5112,0x13F8,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5112,0x13F8,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5113,0x13F9,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5113,0x13F9,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5121,0x1401,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5121,0x1401,8,0x08,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5125,0x1405,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5125,0x1405,2,0x02,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5129,0x1409,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5129,0x1409,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5130,0x140A,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5130,0x140A,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5131,0x140B,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5131,0x140B,12,0x0C,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5132,0x140C,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5132,0x140C,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5133,0x140D,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5133,0x140D,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5134,0x140E,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5134,0x140E,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5135,0x140F,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5135,0x140F,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5136,0x1410,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5136,0x1410,255,0xFF,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5137,0x1411,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5137,0x1411,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5168,0x1430,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5168,0x1430,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5176,0x1438,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5176,0x1438,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5177,0x1439,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5177,0x1439,1,0x01,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5185,0x1441,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
5185,0x1441,9,0x09,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
5189,0x1445,0,0x00,7,0.500000,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:3"
